date;time;price;q;direction
19/09/2003;160825;136.68261;368;1
19/09/2003;160827;136.6;69;-1
19/09/2003;160846;136.6;216;1
19/09/2003;160850;136.6;269;-1
19/09/2003;160851;136.6;281;1
19/09/2003;160854;136.6;2950;1
19/09/2003;160905;136.6;400;1
19/09/2003;160916;136.6;1000;-1
19/09/2003;160924;136.63333;1500;1
19/09/2003;160930;136.7;41;1
19/09/2003;160935;136.7;385;1
19/09/2003;160935;136.7;52;1
19/09/2003;160938;136.7;2500;1
19/09/2003;160943;136.7;24;1
19/09/2003;160946;136.7;7;1
19/09/2003;160951;136.7;644;1
19/09/2003;160952;136.7;662;1
19/09/2003;161011;136.7;1164;1
19/09/2003;161021;136.8;400;1
19/09/2003;161025;136.8;1489;1
19/09/2003;161036;136.9;945;1
19/09/2003;161039;136.98355;9455;1
19/09/2003;161040;137;1500;-1
19/09/2003;161041;137;500;-1
19/09/2003;161042;137;153;-1
19/09/2003;161042;137;500;-1
19/09/2003;161042;137;3000;-1
19/09/2003;161043;137.1;630;1
19/09/2003;161043;137.1;280;1
19/09/2003;161044;137;5000;-1
19/09/2003;161045;137.1;403;1
19/09/2003;161045;137.1;34;1
19/09/2003;161045;137;500;-1
19/09/2003;161048;137;900;-1
19/09/2003;161048;137;2000;-1
19/09/2003;161049;137;2500;-1
19/09/2003;161059;137.1;40;1
19/09/2003;161112;137.1;500;1
19/09/2003;161119;137;296;-1
19/09/2003;161126;137;500;-1
19/09/2003;161134;137.1;115;1
19/09/2003;161135;137;7;-1
19/09/2003;161149;137.1;3753;1
19/09/2003;161150;137.1;59;1
19/09/2003;161152;137.1;75;-1
19/09/2003;161154;137.1;500;-1
19/09/2003;161155;137.2;396;1
19/09/2003;161155;137.2;17;1
19/09/2003;161157;137.2;250;1
19/09/2003;161158;137.1;500;-1
19/09/2003;161159;137.1;169;-1
19/09/2003;161201;137.1946;1500;1
19/09/2003;161201;137;324;-1
19/09/2003;161203;137.1;400;1
19/09/2003;161207;137.17321;1120;1
19/09/2003;161210;137.1;500;-1
19/09/2003;161211;137.1;16;-1
19/09/2003;161216;137.2;398;1
19/09/2003;161218;137.3;728;1
19/09/2003;161219;137.3;304;1
19/09/2003;161219;137.2;50;-1
19/09/2003;161219;137.2;1480;-1
19/09/2003;161221;137.2;733;1
19/09/2003;161223;137.2;500;1
19/09/2003;161224;137.2;364;1
19/09/2003;161224;137.1;9;-1
19/09/2003;161224;137.1;17;-1
19/09/2003;161229;137.2;210;1
19/09/2003;161235;137.2;4758;1
19/09/2003;161302;137.1;106;-1
19/09/2003;161302;137.1;150;-1
19/09/2003;161305;137.2;415;1
19/09/2003;161313;137.1;250;-1
19/09/2003;161330;137.2;35;1
19/09/2003;161332;137.2;5324;1
19/09/2003;161332;137.1;2500;-1
19/09/2003;161348;137.2;72;-1
19/09/2003;161348;137.2;2221;-1
19/09/2003;161348;137.2;207;-1
19/09/2003;161428;137.1;619;-1
19/09/2003;161430;137.1;1500;-1
19/09/2003;161432;137.1;773;-1
19/09/2003;161433;137.1;30;1
19/09/2003;161451;137;10000;-1
19/09/2003;161455;137;1500;-1
19/09/2003;161457;137;1602;-1
19/09/2003;161458;137;500;-1
19/09/2003;161459;137;3212;-1
19/09/2003;161514;137;671;-1
19/09/2003;161514;137;677;-1
19/09/2003;161514;137;671;-1
19/09/2003;161515;137;428;-1
19/09/2003;161544;137;325;-1
19/09/2003;161551;137.1;560;1
19/09/2003;161559;137.1;105;1
19/09/2003;161601;137.1;560;1
19/09/2003;161606;137.1;2215;1
19/09/2003;161615;137.2;2500;1
19/09/2003;161617;137.2;2500;1
19/09/2003;161617;137.2;1979;1
19/09/2003;161620;137.2;15;-1
19/09/2003;161626;137.2;50;-1
19/09/2003;161631;137.2;1456;-1
19/09/2003;161632;137.2;1044;1
19/09/2003;161643;137.2;500;1
19/09/2003;161650;137.2;2500;1
19/09/2003;161713;137.3;25;1
19/09/2003;161713;137.1;10;-1
19/09/2003;161740;137.3;2411;1
19/09/2003;161745;137.3;240;1
19/09/2003;161756;137.2;49;-1
19/09/2003;161759;137.2;61;-1
19/09/2003;161802;137.2;49;-1
19/09/2003;161804;137.2;22;-1
19/09/2003;161836;137.3;3319;1
19/09/2003;161836;137.2;191;-1
19/09/2003;161839;137.2;81;1
19/09/2003;161839;137.2;210;-1
19/09/2003;161839;137.2;1506;-1
19/09/2003;161840;137.1;864;-1
19/09/2003;161841;137.2;129;1
19/09/2003;161843;137.2;400;-1
19/09/2003;161843;137.2;1225;-1
19/09/2003;161846;137.2;175;-1
19/09/2003;161846;137.2;495;-1
19/09/2003;161847;137.2;644;-1
19/09/2003;161850;137.1;500;-1
19/09/2003;161851;137.2;1856;1
19/09/2003;161852;137.2;1500;1
19/09/2003;161904;137.2;1181;1
19/09/2003;161906;137.2;410;-1
19/09/2003;161913;137.2;64;1
19/09/2003;161914;137.1;12;-1
19/09/2003;161927;137.2;20;1
19/09/2003;161951;137.1;146;-1
19/09/2003;161952;137.1;1420;-1
19/09/2003;161955;137.1;31;-1
19/09/2003;161958;137.1;1225;-1
19/09/2003;161958;137.1;930;-1
19/09/2003;161959;137.13022;2250;1
19/09/2003;162001;137.1;310;-1
19/09/2003;162005;137;1000;-1
19/09/2003;162014;137.1;500;1
19/09/2003;162015;137.1;10;1
19/09/2003;162017;137.1;400;-1
19/09/2003;162030;137.1;250;-1
19/09/2003;162054;137.2;1523;1
19/09/2003;162055;137.2;129;1
19/09/2003;162058;137;22;-1
19/09/2003;162136;137.1;150;1
19/09/2003;162152;137.2;250;1
19/09/2003;162152;137.2;1026;1
19/09/2003;162159;137.3;34;1
19/09/2003;162203;137.3;10;1
19/09/2003;162218;137.2;500;-1
19/09/2003;162252;137.3;92;1
19/09/2003;162301;137.3;2;1
19/09/2003;162302;137.2;572;-1
19/09/2003;162338;137.2;2000;-1
19/09/2003;162357;137.3;1000;1
19/09/2003;162358;137.3;1000;1
19/09/2003;162402;137.2;735;-1
19/09/2003;162404;137.3;26;1
19/09/2003;162407;137.3;250;1
19/09/2003;162412;137.2;350;-1
19/09/2003;162423;137.2;70;-1
19/09/2003;162424;137.3;22;1
19/09/2003;162434;137.2;455;-1
19/09/2003;162434;137.2;2711;-1
19/09/2003;162438;137.1;88;-1
19/09/2003;162443;137.2;400;1
19/09/2003;162451;137.1;97;-1
19/09/2003;162456;137.2;165;1
19/09/2003;162510;137.1;30;-1
19/09/2003;162520;137.2;286;1
19/09/2003;162534;137.2;1214;-1
19/09/2003;162544;137.2;20;1
19/09/2003;162546;137.1;685;-1
19/09/2003;162555;137.1;3733;-1
19/09/2003;162557;137.1;306;-1
19/09/2003;162558;137.1;306;-1
19/09/2003;162558;137.1;488;-1
19/09/2003;162559;137.1;62;1
19/09/2003;162615;137;5000;-1
19/09/2003;162630;137.1;1412;1
19/09/2003;162636;137;1116;-1
19/09/2003;162641;137;3566;-1
19/09/2003;162650;136.9;1000;-1
19/09/2003;162651;136.9;1000;-1
19/09/2003;162712;136.9;304;-1
19/09/2003;162716;136.9;207;-1
19/09/2003;162717;136.9;293;-1
19/09/2003;162728;137;700;1
19/09/2003;162730;137;1234;1
19/09/2003;162730;137;500;1
19/09/2003;162730;137;125;1
19/09/2003;162740;137;1434;-1
19/09/2003;162742;137;441;-1
19/09/2003;162812;137.1;16;1
19/09/2003;162828;137.1;87;1
19/09/2003;162842;137;105;-1
19/09/2003;162859;137;91;-1
19/09/2003;162908;137;280;-1
19/09/2003;162908;137;410;-1
19/09/2003;162909;137;323;-1
19/09/2003;162909;136.9;1116;-1
19/09/2003;162910;136.9;20;-1
19/09/2003;162911;136.9;303;1
19/09/2003;162913;136.9;200;-1
19/09/2003;162952;136.9;97;-1
19/09/2003;163007;137;15;1
19/09/2003;163010;136.9;641;-1
19/09/2003;163031;136.9;280;-1
19/09/2003;163031;136.9;700;-1
19/09/2003;163032;136.9;2660;-1
19/09/2003;163034;136.9;55;1
19/09/2003;163035;136.8;88;-1
19/09/2003;163036;136.9;1835;1
19/09/2003;163039;136.9;40;-1
19/09/2003;163039;136.9;120;-1
19/09/2003;163039;136.9;505;-1
19/09/2003;163051;136.9;160;1
19/09/2003;163100;136.9;14;1
19/09/2003;163100;136.9;888;-1
19/09/2003;163117;136.9;50;1
19/09/2003;163131;136.8;25;-1
19/09/2003;163211;136.9;1362;1
19/09/2003;163253;136.9;315;-1
19/09/2003;163253;136.9;3111;-1
19/09/2003;163258;136.8;5385;-1
19/09/2003;163259;136.7;1116;-1
19/09/2003;163300;136.7;350;-1
19/09/2003;163301;136.7;34;-1
19/09/2003;163302;136.7;671;-1
19/09/2003;163305;136.7;418;-1
19/09/2003;163306;136.7;292;-1
19/09/2003;163306;136.7;1517;-1
19/09/2003;163306;136.7;70;-1
19/09/2003;163307;136.7;398;-1
19/09/2003;163308;136.7;124;-1
19/09/2003;163308;136.7;34;-1
19/09/2003;163310;136.7;665;1
19/09/2003;163317;136.7;321;1
19/09/2003;163317;136.7;132;1
19/09/2003;163322;136.6;2046;-1
19/09/2003;163326;136.6;1000;-1
19/09/2003;163327;136.5;152;-1
19/09/2003;163328;136.5;293;-1
19/09/2003;163329;136.5;386;-1
19/09/2003;163329;136.5;823;-1
19/09/2003;163330;136.6;150;1
19/09/2003;163330;136.6;850;1
19/09/2003;163330;136.6;506;-1
19/09/2003;163331;136.6;894;-1
19/09/2003;163331;136.6;185;-1
19/09/2003;163332;136.6;65;-1
19/09/2003;163335;136.6;63;-1
19/09/2003;163336;136.6;537;-1
19/09/2003;163343;136.5;443;1
19/09/2003;163343;136.5;905;-1
19/09/2003;163427;136.6;433;1
19/09/2003;163427;136.6;110;1
19/09/2003;163428;136.6;18;1
19/09/2003;163429;136.6;400;1
19/09/2003;163430;136.5;196;1
19/09/2003;163430;136.5;832;-1
19/09/2003;163435;136.7;20;1
19/09/2003;163444;136.6;250;-1
19/09/2003;163452;136.6;98;-1
19/09/2003;163453;136.7;8;1
19/09/2003;163455;136.6;31;-1
19/09/2003;163502;136.7;50;1
19/09/2003;163510;136.6;10;-1
19/09/2003;163513;136.7;1000;1
19/09/2003;163516;136.7;200;1
19/09/2003;163516;136.7;35;1
19/09/2003;163518;136.7;100;1
19/09/2003;163518;136.7;656;1
19/09/2003;163537;136.8;455;1
19/09/2003;163537;136.8;88;1
19/09/2003;163542;136.8;50;1
19/09/2003;163552;136.8;50;1
19/09/2003;163559;136.8;900;1
19/09/2003;163603;136.9;50;1
19/09/2003;163605;136.8;100;-1
19/09/2003;163607;136.8;3;-1
19/09/2003;163609;136.9;43;1
19/09/2003;163613;136.9;50;1
19/09/2003;163615;136.9;3357;1
19/09/2003;163617;136.9;1200;-1
19/09/2003;163617;136.9;150;-1
19/09/2003;163617;136.9;500;-1
19/09/2003;163617;136.9;793;-1
19/09/2003;163620;136.9;3107;1
19/09/2003;163621;136.8;130;-1
19/09/2003;163623;137;50;1
19/09/2003;163637;136.8;1105;-1
19/09/2003;163638;136.7877;1228;-1
19/09/2003;163644;136.9;50;1
19/09/2003;163647;136.9;487;1
19/09/2003;163657;136.9;45;1
19/09/2003;163658;136.8;510;-1
19/09/2003;163709;136.8;80;-1
19/09/2003;163717;136.8;470;-1
19/09/2003;163718;136.8;548;-1
19/09/2003;163722;136.8;100;-1
19/09/2003;163723;136.8;900;-1
19/09/2003;163726;136.7;4000;-1
19/09/2003;163728;136.6;1018;-1
19/09/2003;163729;136.6;210;-1
19/09/2003;163729;136.6;2387;-1
19/09/2003;163729;136.5;98;-1
19/09/2003;163731;136.6;1100;1
19/09/2003;163739;136.6;8;1
19/09/2003;163743;136.6;1200;1
19/09/2003;163755;136.5;380;-1
19/09/2003;163807;136.6;500;1
19/09/2003;163807;136.6;500;1
19/09/2003;163809;136.6;889;1
19/09/2003;163811;136.7;27;1
19/09/2003;163811;136.7;40;1
19/09/2003;163811;136.7;580;1
19/09/2003;163813;136.7;82;1
19/09/2003;163813;136.6;400;-1
19/09/2003;163815;136.6;194;-1
19/09/2003;163831;136.6;500;1
19/09/2003;163849;136.6;37;1
19/09/2003;163849;136.6;10;1
19/09/2003;163853;136.5;394;-1
19/09/2003;163854;136.6;500;1
19/09/2003;163854;136.5;606;-1
19/09/2003;163858;136.5;700;-1
19/09/2003;163858;136.5;2263;-1
19/09/2003;163905;136.5;479;-1
19/09/2003;163907;136.6;536;1
19/09/2003;163907;136.6;22;1
19/09/2003;163907;136.5;150;-1
19/09/2003;163909;136.5;568;-1
19/09/2003;163922;136.5;418;-1
19/09/2003;163934;136.6;81;1
19/09/2003;163935;136.5;1000;-1
19/09/2003;163936;136.5;24;-1
19/09/2003;163937;136.5;50;1
19/09/2003;163938;136.4;2024;-1
19/09/2003;163942;136.4;250;1
19/09/2003;163955;136.43368;671;1
19/09/2003;163959;136.4;56;-1
19/09/2003;164004;136.5;27;1
19/09/2003;164009;136.5;40;1
19/09/2003;164009;136.5;35;1
19/09/2003;164012;136.5;463;1
19/09/2003;164014;136.5;180;1
19/09/2003;164014;136.5;500;1
19/09/2003;164017;136.51016;571;1
19/09/2003;164019;136.5;728;-1
19/09/2003;164020;136.6;6;1
19/09/2003;164021;136.5;522;-1
19/09/2003;164023;136.5;5000;1
19/09/2003;164028;136.5;2030;1
19/09/2003;164036;136.5;150;1
19/09/2003;164046;136.5;1109;1
19/09/2003;164105;136.6;1426;1
19/09/2003;164105;136.67935;4062;1
19/09/2003;164107;136.82597;4366;1
19/09/2003;164116;136.7;1115;1
19/09/2003;164126;136.7;22;-1
19/09/2003;164129;136.8;26;1
19/09/2003;164129;136.8;32;1
19/09/2003;164145;136.8;58;1
19/09/2003;164159;136.7;159;-1
19/09/2003;164200;136.7;428;-1
19/09/2003;164202;136.7;400;-1
19/09/2003;164203;136.7;59;-1
19/09/2003;164215;136.8;1509;1
19/09/2003;164215;136.8;434;1
19/09/2003;164219;136.8;585;-1
19/09/2003;164220;136.87208;2095;1
19/09/2003;164220;136.8;161;-1
19/09/2003;164222;136.9;16;-1
19/09/2003;164228;136.8;3;-1
19/09/2003;164230;136.9;1871;1
19/09/2003;164231;136.8;740;-1
19/09/2003;164234;136.8;1234;-1
19/09/2003;164235;136.8;1234;-1
19/09/2003;164236;136.8;425;-1
19/09/2003;164238;136.8;900;1
19/09/2003;164238;136.7;30;-1
19/09/2003;164240;136.7;976;-1
19/09/2003;164240;136.7;335;-1
19/09/2003;164240;136.7;1871;-1
19/09/2003;164241;136.7;1148;-1
19/09/2003;164241;136.6;139;-1
19/09/2003;164241;136.6;532;-1
19/09/2003;164242;136.7;1122;1
19/09/2003;164243;136.6;6429;-1
19/09/2003;164244;136.69963;1600;1
19/09/2003;164249;136.7;33;1
19/09/2003;164249;136.7;30;1
19/09/2003;164250;136.6;385;-1
19/09/2003;164251;136.6;765;-1
19/09/2003;164252;136.6;70;1
19/09/2003;164252;136.6;1115;1
19/09/2003;164253;136.6;129;-1
19/09/2003;164321;136.7;50;1
19/09/2003;164324;136.6;46;-1
19/09/2003;164325;136.71138;2821;1
19/09/2003;164325;136.7;46;-1
19/09/2003;164326;136.7;1137;-1
19/09/2003;164330;136.6;1000;-1
19/09/2003;164338;136.6;500;-1
19/09/2003;164341;136.6;1000;-1
19/09/2003;164344;136.6;420;-1
19/09/2003;164344;136.6;911;-1
19/09/2003;164354;136.5;3000;-1
19/09/2003;164403;136.5;10;-1
19/09/2003;164407;136.5;40;-1
19/09/2003;164409;136.6;35;1
19/09/2003;164409;136.6;27;1
19/09/2003;164423;136.5;130;-1
19/09/2003;164431;136.6;100;1
19/09/2003;164435;136.6;710;1
19/09/2003;164435;136.6;247;1
19/09/2003;164435;136.5;1000;-1
19/09/2003;164451;136.6;146;-1
19/09/2003;164453;136.6;500;-1
19/09/2003;164529;136.7;38;1
19/09/2003;164529;136.7;25;1
19/09/2003;164530;136.6;200;-1
19/09/2003;164531;136.7;955;1
19/09/2003;164531;136.7;977;1
19/09/2003;164534;136.6;13;-1
19/09/2003;164603;136.5;2138;-1
19/09/2003;164613;136.6;13;1
19/09/2003;164649;136.6;39;1
19/09/2003;164649;136.6;22;1
19/09/2003;164655;136.5;401;-1
19/09/2003;164700;136.5;1000;-1
19/09/2003;164715;136.5;40;-1
19/09/2003;164738;136.5;23;-1
19/09/2003;164751;136.5;104;-1
19/09/2003;164751;136.5;20;-1
19/09/2003;164808;136.6;13;1
19/09/2003;164809;136.6;42;1
19/09/2003;164810;136.6;1000;1
19/09/2003;164812;136.6;400;1
19/09/2003;164812;136.5;5;-1
19/09/2003;164813;136.6;39;1
19/09/2003;164814;136.6;500;-1
19/09/2003;164815;136.6;9;-1
19/09/2003;164816;136.6;872;-1
19/09/2003;164820;136.6;1000;-1
19/09/2003;164828;136.5;350;-1
19/09/2003;164829;136.5;500;-1
19/09/2003;164849;136.6;500;1
19/09/2003;164859;136.6;12;1
19/09/2003;164908;136.6;100;1
19/09/2003;164909;136.6;80;1
19/09/2003;164912;136.6;504;1
19/09/2003;164913;136.6;645;-1
19/09/2003;164915;136.7;1426;1
19/09/2003;164915;136.7;680;1
19/09/2003;164921;136.6;1000;-1
19/09/2003;164922;136.7;37;1
19/09/2003;164924;136.6;50;-1
19/09/2003;164928;136.7;21;1
19/09/2003;164929;136.7;64;1
19/09/2003;164935;136.6;250;-1
19/09/2003;164942;136.6;500;-1
19/09/2003;164947;136.7;160;1
19/09/2003;164952;136.6;146;-1
19/09/2003;164956;136.6;34;-1
19/09/2003;165003;136.6;720;-1
19/09/2003;165025;136.7;592;1
19/09/2003;165025;136.7;611;1
19/09/2003;165027;136.6;523;-1
19/09/2003;165049;136.7;63;1
19/09/2003;165054;136.7;100;1
19/09/2003;165056;136.6;147;-1
19/09/2003;165057;136.6;700;-1
19/09/2003;165059;136.6;315;-1
19/09/2003;165102;136.6;1000;-1
19/09/2003;165102;136.6;525;-1
19/09/2003;165103;136.6;1357;-1
19/09/2003;165114;136.6;500;1
19/09/2003;165120;136.6;988;1
19/09/2003;165135;136.7;1947;1
19/09/2003;165135;136.7;562;1
19/09/2003;165140;136.6;18;-1
19/09/2003;165148;136.6;80;-1
19/09/2003;165153;136.7;50;1
19/09/2003;165202;136.6;836;-1
19/09/2003;165202;136.6;720;-1
19/09/2003;165204;136.6;1000;-1
19/09/2003;165205;136.6;1143;-1
19/09/2003;165207;136.5;53;-1
19/09/2003;165209;136.6;62;1
19/09/2003;165213;136.5;981;-1
19/09/2003;165214;136.6;23;1
19/09/2003;165214;136.6;930;1
19/09/2003;165214;136.6;522;1
19/09/2003;165223;136.6;34;1
19/09/2003;165223;136.5;35;-1
19/09/2003;165229;136.6;300;1
19/09/2003;165230;136.6;18;1
19/09/2003;165241;136.6;186;-1
19/09/2003;165241;136.6;300;-1
19/09/2003;165242;136.6;514;-1
19/09/2003;165245;136.6;472;1
19/09/2003;165245;136.6;14;1
19/09/2003;165246;136.6;900;1
19/09/2003;165246;136.6;479;-1
19/09/2003;165248;136.6;54;1
19/09/2003;165252;136.5;75;-1
19/09/2003;165254;136.5;200;-1
19/09/2003;165302;136.5;3562;-1
19/09/2003;165303;136.5;1100;1
19/09/2003;165307;136.5;494;1
19/09/2003;165308;136.5;9;-1
19/09/2003;165310;136.5;497;-1
19/09/2003;165319;136.5;3;1
19/09/2003;165319;136.5;297;-1
19/09/2003;165325;136.5;150;1
19/09/2003;165329;136.6;60;1
19/09/2003;165340;136.6;500;1
19/09/2003;165347;136.5;60;-1
19/09/2003;165355;136.6;2609;1
19/09/2003;165355;136.6;440;1
19/09/2003;165356;136.5;142;-1
19/09/2003;165404;136.6;298;1
19/09/2003;165414;136.6;300;1
19/09/2003;165415;136.6;22;1
19/09/2003;165431;136.6;800;1
19/09/2003;165438;136.5;20;-1
19/09/2003;165441;136.5;2000;-1
19/09/2003;165442;136.6;300;1
19/09/2003;165443;136.6;2644;-1
19/09/2003;165449;136.6;61;1
19/09/2003;165451;136.5;147;-1
19/09/2003;165505;136.6;1357;1
19/09/2003;165505;136.6;363;1
19/09/2003;165523;136.6;60;1
19/09/2003;165544;136.5;156;-1
19/09/2003;165555;136.6;1000;1
19/09/2003;165555;136.6;1292;1
19/09/2003;165555;136.7;9;1
19/09/2003;165609;136.7;61;1
19/09/2003;165610;136.7;1341;1
19/09/2003;165615;136.8;798;1
19/09/2003;165619;136.7;1;-1
19/09/2003;165621;136.7;20;-1
19/09/2003;165635;136.8;80;1
19/09/2003;165636;136.8;47;1
19/09/2003;165637;136.8;22;1
19/09/2003;165637;136.8;80;1
19/09/2003;165639;136.8;53;1
19/09/2003;165703;136.7;730;-1
19/09/2003;165704;136.8;93;1
19/09/2003;165704;136.8;299;1
19/09/2003;165726;136.7;36;-1
19/09/2003;165728;136.8;70;1
19/09/2003;165736;136.7;500;-1
19/09/2003;165738;136.7;150;-1
19/09/2003;165803;136.8;55;1
19/09/2003;165804;136.8;54;1
19/09/2003;165808;136.8;40;1
19/09/2003;165812;136.8;54;1
19/09/2003;165822;136.8;322;1
19/09/2003;165827;136.7;700;-1
19/09/2003;165830;136.7;36;-1
19/09/2003;165835;136.8;519;1
19/09/2003;165835;136.8;269;1
19/09/2003;165849;136.8;129;1
19/09/2003;165852;136.82632;889;1
19/09/2003;165906;136.8;344;1
19/09/2003;165907;136.8;31;1
19/09/2003;165912;136.8;203;-1
19/09/2003;165913;136.8;200;-1
19/09/2003;165915;136.8;300;-1
19/09/2003;165916;136.8;19;-1
19/09/2003;165926;136.8;20;1
19/09/2003;165931;136.8;27;1
19/09/2003;165933;136.8;53;1
19/09/2003;165937;136.8;100;1
19/09/2003;165939;136.8;27;1
19/09/2003;165940;136.8;54;1
19/09/2003;165943;136.8;100;1
19/09/2003;165945;136.8;15;1
19/09/2003;165945;136.8;400;1
19/09/2003;165945;136.8;245;1
19/09/2003;170006;136.7;500;-1
19/09/2003;170009;136.7;1309;-1
19/09/2003;170016;136.6;75;-1
19/09/2003;170022;136.6;90;-1
19/09/2003;170055;136.7;292;1
19/09/2003;170055;136.7;224;1
19/09/2003;170136;136.7;11;1
19/09/2003;170138;136.6;1504;-1
19/09/2003;170139;136.6;1334;-1
19/09/2003;170140;136.6;54;1
19/09/2003;170140;136.6;53;1
19/09/2003;170140;136.6;78;1
19/09/2003;170143;136.6;374;1
19/09/2003;170149;136.6;626;-1
19/09/2003;170205;136.6;496;1
19/09/2003;170205;136.6;200;1
19/09/2003;170214;136.6;1300;1
19/09/2003;170216;136.6;600;1
19/09/2003;170219;136.6;11;1
19/09/2003;170227;136.7;1442;1
19/09/2003;170315;136.7;413;1
19/09/2003;170315;136.7;179;1
19/09/2003;170355;136.7;87;1
19/09/2003;170355;136.7;57;1
19/09/2003;170412;136.7;93;1
19/09/2003;170412;136.7;57;1
19/09/2003;170414;136.7;25;1
19/09/2003;170417;136.7;1733;1
19/09/2003;170425;136.7;237;1
19/09/2003;170425;136.7;162;1
19/09/2003;170427;136.7;2203;1
19/09/2003;170441;136.8;15000;1
19/09/2003;170442;136.8;2995;1
19/09/2003;170443;136.8;500;-1
19/09/2003;170451;136.8;146;-1
19/09/2003;170456;136.8;1000;1
19/09/2003;170456;136.7;39;-1
19/09/2003;170459;136.7;36;-1
19/09/2003;170503;136.8;250;1
19/09/2003;170508;136.8;2354;-1
19/09/2003;170520;136.8;146;-1
19/09/2003;170529;136.8;2036;-1
19/09/2003;170535;136.9;3029;1
19/09/2003;170535;136.9;51;1
19/09/2003;170543;136.9;49;1
19/09/2003;170544;136.9;53;1
19/09/2003;170548;136.9;1734;1
19/09/2003;170600;136.8;36;-1
19/09/2003;170609;136.9;16;1
19/09/2003;170613;136.8;250;-1
19/09/2003;170630;136.8;500;-1
19/09/2003;170637;136.8;126;-1
19/09/2003;170645;136.9;529;1
19/09/2003;170645;136.9;31;1
19/09/2003;170654;136.9;93;1
19/09/2003;170654;136.8;105;-1
19/09/2003;170656;136.8;455;-1
19/09/2003;170658;136.8;1200;-1
19/09/2003;170659;136.9;12;1
19/09/2003;170659;136.8;500;-1
19/09/2003;170659;136.8;20;-1
19/09/2003;170700;136.8;2000;-1
19/09/2003;170700;136.8;825;-1
19/09/2003;170714;136.8;49;1
19/09/2003;170715;136.8;53;1
19/09/2003;170723;136.8;145;1
19/09/2003;170751;136.8;1;1
19/09/2003;170753;136.8;100;1
19/09/2003;170755;136.8;907;1
19/09/2003;170759;136.8;2000;1
19/09/2003;170809;136.8;1593;1
19/09/2003;170846;136.9;44;1
19/09/2003;170846;136.8;15;-1
19/09/2003;170853;136.8;59;-1
19/09/2003;170905;136.8;4;-1
19/09/2003;170911;136.8;140;-1
19/09/2003;170937;136.9;240;1
19/09/2003;170938;136.8;500;-1
19/09/2003;170951;136.9;26;1
19/09/2003;170951;136.8;146;-1
19/09/2003;171006;136.9;962;1
19/09/2003;171006;136.9;37;1
19/09/2003;171017;136.9;25;1
19/09/2003;171019;136.8;2000;-1
19/09/2003;171023;136.9;73;1
19/09/2003;171026;136.8;600;1
19/09/2003;171026;136.8;1016;-1
19/09/2003;171027;136.8;25;1
19/09/2003;171029;136.7;88;-1
19/09/2003;171045;136.7;1000;-1
19/09/2003;171048;136.7;1000;-1
19/09/2003;171055;136.8;25;1
19/09/2003;171056;136.7;1000;-1
19/09/2003;171059;136.8;72;1
19/09/2003;171101;136.7;10;-1
19/09/2003;171104;136.8;10000;1
19/09/2003;171104;136.7;730;-1
19/09/2003;171109;136.7;1297;-1
19/09/2003;171119;136.7;25;1
19/09/2003;171119;136.7;264;-1
19/09/2003;171121;136.7;874;1
19/09/2003;171129;136.7;500;1
19/09/2003;171129;136.7;15;-1
19/09/2003;171129;136.7;261;-1
19/09/2003;171132;136.7;480;1
19/09/2003;171132;136.77125;480;1
19/09/2003;171132;136.7;20;-1
19/09/2003;171133;136.7;82;-1
19/09/2003;171134;136.8;25;1
19/09/2003;171134;136.8;1066;1
19/09/2003;171140;136.7;264;-1
19/09/2003;171150;136.7;52;-1
19/09/2003;171201;136.8;25;1
19/09/2003;171211;136.8;25;1
19/09/2003;171218;136.7;1371;-1
19/09/2003;171220;136.8;200;1
19/09/2003;171226;136.7;1456;-1
19/09/2003;171232;136.7;1330;-1
19/09/2003;171239;136.7;798;-1
19/09/2003;171240;136.7;859;-1
19/09/2003;171241;136.6;15;-1
19/09/2003;171242;136.7;25;1
19/09/2003;171247;136.7;216;1
19/09/2003;171258;136.8;73;1
19/09/2003;171309;136.8;1800;1
19/09/2003;171312;136.7;150;-1
19/09/2003;171314;136.7;1000;-1
19/09/2003;171318;136.8;25;1
19/09/2003;171322;136.8;20;1
19/09/2003;171324;136.8;125;1
19/09/2003;171333;136.8;212;1
19/09/2003;171335;136.7;245;-1
19/09/2003;171350;136.7;10;-1
19/09/2003;171354;136.7;500;-1
19/09/2003;171358;136.8;68;1
19/09/2003;171403;136.8;25;1
19/09/2003;171413;136.7;175;-1
19/09/2003;171423;136.7;118;-1
19/09/2003;171426;136.7;140;-1
19/09/2003;171433;136.7;82;-1
19/09/2003;171444;136.8;405;1
19/09/2003;171445;136.8;150;1
19/09/2003;171451;136.7;146;-1
19/09/2003;171454;136.7;175;-1
19/09/2003;171458;136.8;70;1
19/09/2003;171459;136.7;7;-1
19/09/2003;171500;136.7;52;-1
19/09/2003;171501;136.8;894;1
19/09/2003;171502;136.7;7;-1
19/09/2003;171509;136.7;365;-1
19/09/2003;171512;136.7;385;-1
19/09/2003;171514;136.7;280;-1
19/09/2003;171528;136.7;70;-1
19/09/2003;171529;136.7;245;-1
19/09/2003;171529;136.7;245;-1
19/09/2003;171530;136.7;15;-1
19/09/2003;171532;136.7;2400;-1
19/09/2003;171534;136.7;1000;-1
19/09/2003;171540;136.7;126;-1
19/09/2003;171541;136.7;1000;-1
19/09/2003;171549;136.7;442;-1
